,6.189156655069803e-9, 280435982789.53467
,5.673364135128683e-9, 233267196824.98343
,5.664073046512491e-9, 207047147312.03363
,5.65479717361765e-9, 183774323151.89392
,5.645536491525834e-9, 163117445897.66537
,5.791012508764645e-9, 144385272595.39313
,7.825409279781835e-9, 305374536218.7995
,8.581338518120074e-9, 515563712577.16437
,7.9191486043806e-9, 419808164085.5011
,7.906179665723494e-9, 372620256835.4242
,7.586225502476648e-9, 355863225370.4198
,1.1008514133309422e-8, 560013610623.9637
,1.240238003250367e-8, 974567362573.7146
,1.1368789317847469e-8, 810647030824.5062
,1.135017101193676e-8, 719527466757.8431
,1.1331583196635474e-8, 638650060671.1533
,1.6252429208386308e-8, 1032187635781.2128
,1.862691997856747e-8, 1614926516314.6003
,1.718909261823359e-8, 1312443592947.7178
,1.716094258609325e-8, 1164920338677.7957
,2.4538770377384834e-8, 2233845295924.575
,2.264556643471609e-8, 1821067418827.5352
,2.231147773986832e-8, 1656311287247.806
,3.172513530275839e-8, 2728456671911.3716
,2.941261179192119e-8, 2406550365673.5386
,3.7204016312076066e-8, 3334848735139.2373
,4.823213622105266e-8, 3851887670103.3457
,6.501491536571162e-8, 3932756196754.0405
,8.399704007133941e-8, 3535761983598.6016
,9.407103997264414e-8, 3060154480440.5566
,1.0588832009590271e-7, 2755893664315.0767
,1.141548600002885e-7, 2441448615378.828
,1.1324192399671889e-7, 2110372481617.0818
,1.3031547166150107e-7, 1935630543358.5967
,1.2925531716816157e-7, 1656304431928.6558
,1.466995585248845e-7, 1489026428962.2905
,1.4707710052170565e-7, 1292134241637.215
,1.521953790014451e-7, 1121228145136.931
,1.582248445784721e-7, 981749552905.3065
,1.5824000108349227e-7, 858669724482.7823
,1.806822039323778e-7, 796704170437.8774
,1.8038630641405955e-7, 707151832687.9283
,1.78579821752603e-7, 614544222350.2911
,1.8718922258100063e-7, 541894816008.1988
,1.8941412738661685e-7, 477339216776.51666
,1.8736502075498715e-7, 417610288928.0079
,2.058773347388246e-7, 361457210495.3785
,2.042242208052409e-7, 306860401098.9815
,2.129362002147148e-7, 266912467344.3318
,2.348808299598625e-7, 231574617004.2606
,2.325251434078418e-7, 201029899600.09772
,2.3199306357774984e-7, 170168887894.17044
,2.617414773625991e-7, 153866360309.63745
,2.64846580370352e-7, 135316155155.8673
,2.804984622709669e-7, 114937979330.99586
,3.0953945391401677e-7, 95152992264.79541
,3.577589807510427e-7, 83497753138.3095
,4.837844970258055e-7, 77383329318.11281
,6.513224712284455e-7, 72266912301.2664
,8.771235533862839e-7, 68866019502.34229
,0.0000011814215861425844, 66504045349.13911
,0.0000015906423735289013, 62352236229.579895
,0.000002143263215987162, 61837271310.0217
,0.0000028869759757737903, 59952221635.97668
,0.000003891181030489812, 60820065576.20732
,0.000005240889160335035, 58531825618.67075
,0.000007059861243642577, 56971665498.723625
,0.00000951395071160233, 57088796599.14197
,0.000012819547153521967, 56701053410.70178
,0.000017271441460314682, 55791192926.06189
,0.000023272514699721933, 55439572382.65632
,0.00003135700033401525, 54873443482.425995
,0.0000422582013315436, 55094738731.426056
,0.00005692527532160642, 53652622990.87005
,0.00007669705509499897, 52947979270.39454
,0.00010339984869425787, 54648780506.371666
,0.00013933056464330687, 54411492674.74855
,0.0001877151637136367, 53511999027.547424
,0.0002529585606410221, 53490076833.80859
,0.0003408113945415952, 52709597209.67252
,0.0004593467067083104, 53367315760.199265
,0.0006190670567926901, 53767664114.986755
,0.0008342054290945503, 53613392628.01984
,0.0011237205412460728, 52132933751.40631
,0.0015141131843953782, 51676901218.31535
,0.0020406575717868067, 52192992677.61447
,0.002749920634583737, 52171610839.55794
,0.003706301776491143, 52770588523.62611
,0.004994486029443526, 52748970062.60146
,0.006729442065878735, 52184597936.24846
,0.009072237067069201, 53807827319.48082
,0.01223231199192855, 56030987266.05251
,0.016486861573235225, 56758109556.61173
,0.02222375481403585, 57978278704.33971
,0.02995852405777626, 59458588456.02637
,0.040396796622382686, 62251704990.793335
,0.054469063851269595, 64919628340.06463
,0.07349069007170186, 70946241579.90448
,0.09910333135279475, 74645890130.37943
,0.1337782123425317, 84562962578.65872
,0.18237387220029036, 89126388238.12094
,0.24351719183524476, 100644264465.9049
,0.3287071216390639, 113678780877.64629
,0.43194507590355696, 112513274020.87244
,0.48718969803791196, 133433937919.91711
,0.6157747134972478, 151900286634.33044
,0.830049969011673, 155242266320.11276
,1.0594016238696413, 154177652821.95358
,1.2156942990321578, 178553871482.3888
,1.6403710301333216, 196286514019.63736
,2.267718526567449, 199677692235.88095
,2.6609537300076553, 168301071055.20618
,2.6020437835797967, 201451564432.16943
,3.0320283248409954, 146761695232.10153
,3.178690681418458, 120253077944.05936
,3.9537452585437975, 102596937333.47603
,4.531014627145854, 83341864869.19594
,5.126384595256482, 75869533367.2484
,5.1179892776952185, 67341532223.10871
,5.061427981040353, 57912624876.7668
,5.607229066374819, 51748424822.13513
,5.904853518645606, 43082081141.07079
,6.138955326801968, 37799502558.56887
,6.128901754248983, 33550706147.669357
,6.118864646113101, 29779489326.959045
,6.052970599017446, 26147522461.891693
,4.970189409202586e-9, 145875515173.62744
,4.24125774856039e-9, 142261703506.6501
,
